Id;ZipCode;Name;Lat;Long
1114;3787;Tomor;48,3333;20,8833
1115;3791;Sajókeresztúr;48,1667;20,7833
1116;3792;Sajóbábony;48,1667;20,7333
1117;3793;Sajóecseg;48,2;20,7833
1118;3794;Boldva;48,2167;20,8
1119;3794;Ziliz;48,25;20,8
1120;3795;Hangács;48,3;20,8333
1121;3795;Nyomár;48,2833;20,8167
1122;3796;Borsodszirák;48,2667;20,7667
1123;3800;Szikszó;48,2;20,9333
1124;3809;Abaújszolnok;48,3667;20,9833
1125;3809;Nyésta;48,3667;20,95
1126;3809;Selyeb;48,3333;20,9667
1127;3811;Alsóvadász;48,25;20,9167
1128;3812;Monaj;48,3;20,95
1129;3812;Homrogd;48,2833;20,9167
1130;3813;Kupa;48,3333;20,9167
1131;3814;Felsővadász;48,3667;20,9333
1132;3815;Gadna;48,4;20,9333
1133;3815;Abaújlak;48,4;20,9667
1134;3816;Gagyvendégi;48,4333;20,9833
1135;3817;Gagybátor;48,4333;20,95
1136;3821;Pamlény;48,5;20,9333
1137;3821;Büttös;48,4833;21,0167
1138;3821;Szászfa;48,4667;20,95
1139;3821;Kány;48,5167;21,0167
1140;3821;Perecse;48,5;21
1141;3821;Krasznokvajda;48,4667;20,9833
1142;3821;Keresztéte;48,5;20,95
1143;3825;Debréte;48,5;20,8667
1144;3825;Rakaca;48,4667;20,9
1145;3825;Viszló;48,5;20,9
1146;3826;Rakacaszend;48,4667;20,85
1147;3831;Kázsmárk;48,2833;20,9833
1148;3832;Léh;48,2833;20,9833
1149;3833;Rásonysápberencs;48,3167;21
1150;3834;Beret;48,35;21,0333
1151;3834;Detek;48,3333;21,0333
1152;3836;Baktakék;48,3833;21,0333
1153;3837;Felsőgagy;48,4333;21,0167
1154;3837;Gagyapáti;48,4167;21
1155;3837;Alsógagy;48,4;21,0333
1156;3837;Csenyéte;48,4333;21,05
1157;3841;Aszaló;48,2167;20,9667
1158;3842;Halmaj;48,25;21
1159;3843;Kiskinizs;48,25;21,05
1160;3844;Szentistvánbaksa;48,2167;21,0333
1161;3844;Nagykinizs;48,2333;21,0333
1162;3846;Hernádkércs;48,25;21,05
1163;3847;Felsődobsza;48,2667;21,0667
1164;3848;Csobád;48,2833;21,0333
1165;3849;Forró;48,3167;21,0833
1166;3851;Ináncs;48,2833;21,0667
1167;3852;Hernádszentandrás;48,2833;21,1
1168;3853;Pere;48,2833;21,1333
1169;3853;Hernádbűd;48,3;21,1333
1170;3854;Hernádbűd;48,3;21,1333
1171;3855;Fancsal;48,35;21,0667
1172;3860;Encs;48,3333;21,1333
1173;3861;Encs;48,3333;21,1333
1174;3863;Szalaszend;48,3833;21,1333
1175;3864;Fulókércs;48,4333;21,1167
1176;3865;Fáj;48,4167;21,0833
1177;3866;Szemere;48,4667;21,1
1178;3866;Litka;48,45;21,0667
1179;3871;Méra;48,35;21,15
1180;3872;Novajidrány;48,4;21,1833
1181;3873;Garadna;48,4167;21,1833
1182;3874;Pusztaradvány;48,4667;21,1333
1183;3874;Hernádvécse;48,45;21,1667
1184;3874;Hernádpetri;48,4833;21,1667
1185;3875;Hernádszurdok;48,4833;21,2167
1186;3876;Hidasnémeti;48,5;21,2333
1187;3877;Tornyosnémeti;48,5167;21,2667
1188;3881;Abaújszántó;48,2833;21,2
1189;3881;Sima;48,3;21,3
1190;3881;Baskó;48,3333;21,3333
1191;3882;Abaújalpár;48,3167;21,2333
1192;3882;Abaújkér;48,3;21,2
1193;3884;Boldogkőújfalu;48,3167;21,25
1194;3885;Boldogkőváralja;48,3333;21,2333
1195;3885;Arka;48,35;21,25
1196;3886;Korlát;48,3833;21,25
1197;3887;Hernádcéce;48,35;21,2
1198;3888;Vizsoly;48,3833;21,2167
1199;3891;Vilmány;48,4167;21,2333
1200;3892;Hejce;48,4333;21,2833
1201;3893;Regéc;48,4;21,35
1202;3893;Fony;48,4;21,3
1203;3893;Mogyoróska;48,3833;21,3333
1204;3894;Göncruszka;48,45;21,25
1205;3895;Gönc;48,4667;21,2833
1206;3896;Telkibánya;48,4833;21,3667
1207;3897;Zsujta;48,5;21,2833
1208;3898;Abaújvár;48,5333;21,3167
1209;3898;Pányok;48,5333;21,3667
1210;3899;Kéked;48,55;21,35
1211;3900;Szerencs;48,1667;21,2
1212;3901;Szerencs;48,1667;21,2
1213;3903;Bekecs;48,15;21,1833
1214;3904;Legyesbénye;48,1667;21,15
1215;3905;Monok;48,2167;21,15
1216;3906;Golop;48,2333;21,2
1217;3907;Tállya;48,2333;21,2333
1218;3908;Rátka;48,2167;21,2333
1219;3909;Mád;48,2;21,2833
1220;3910;Tokaj;48,1167;21,4167
1221;3911;Tokaj;48,1167;21,4167
1222;3915;Tarcal;48,1333;21,35
1223;3916;Bodrogkeresztúr;48,1667;21,3667
1224;3917;Bodrogkisfalud;48,1833;21,3667
1225;3918;Szegi;48,2;21,3833
1226;3918;Szegilong;48,2167;21,4
1227;3921;Taktaszada;48,1167;21,1833
1228;3922;Taktaharkány;48,0833;21,1333
1229;3923;Taktaharkány;48,0833;21,1333
1230;3924;Taktakenéz;48,05;21,2167
1231;3925;Prügy;48,0833;21,25
1232;3926;Taktabáj;48,0667;21,3167
1233;3927;Csobaj;48,05;21,35
1234;3928;Tiszatardos;48,05;21,3833
1235;3929;Tiszaladány;48,0667;21,4167
1236;3931;Mezőzombor;48,15;21,2667
1237;3932;Erdőbénye;48,2667;21,3667
1238;3933;Olaszliszka;48,25;21,4333
1239;3934;Tolcsva;48,2833;21,45
1240;3935;Erdőhorváti;48,3167;21,4333
1241;3936;Háromhuta;48,3833;21,4333
1242;3937;Komlóska;48,3333;21,4667
1243;3941;Vámosújfalu;48,2667;21,4667
1244;3942;Sárazsadány;48,2667;21,5
1245;3943;Bodrogolaszi;48,2833;21,5167
1246;3944;Bodrogolaszi;48,2833;21,5167
1247;3945;Bodrogolaszi;48,2833;21,5167
1248;3950;Sárospatak;48,3167;21,5833
1249;3954;Györgytarló;48,2;21,6667
1250;3955;Kenézlő;48,2;21,5333
1251;3956;Viss;48,2167;21,5167
1252;3957;Zalkod;48,1833;21,4667
1253;3958;Hercegkút;48,3333;21,5333
1254;3959;Makkoshotyka;48,35;21,5167
1255;3961;Vajdácska;48,3167;21,6667
1256;3962;Karos;48,3333;21,75
1257;3963;Karcsa;48,3167;21,8
1258;3964;Pácin;48,3333;21,8333
1259;3965;Kisrozvágy;48,35;21,95
1260;3965;Nagyrozvágy;48,3333;21,9167
1261;3967;Lácacséke;48,3667;22
1262;3971;Tiszakarád;48,2;21,7167
1263;3972;Tiszacsermely;48,2333;21,7833
1264;3973;Cigánd;48,25;21,9
1265;3974;Ricse;48,3333;21,9667
1266;3974;Semjén;48,35;21,9667
1267;3976;Révleányvár;48,3167;22,05
1268;3977;Zemplénagárd;48,35;22,0833
1269;3978;Dámóc;48,3667;22,0333
1270;3980;Sátoraljaújhely;48,4;21,6667
1271;3981;Sátoraljaújhely;48,4;21,6667
1272;3985;Felsőberecki;48,3667;21,7
1273;3985;Alsóberecki;48,35;21,7
1274;3987;Bodroghalom;48,3;21,7167
1275;3988;Bodroghalom;48,3;21,7167
1276;3989;Mikóháza;48,475;21,6167
1277;3989;Felsőregmec;48,4833;21,6167
1278;3989;Alsóregmec;48,4667;21,6167
1279;3991;Vilyvitány;48,5;21,5667
1280;3992;Vágáshuta;48,4167;21,55
1281;3992;Kovácsvágás;48,45;21,5333
1282;3993;Füzérradvány;48,4833;21,5333
1283;3994;Kishuta;48,45;21,4833
1284;3994;Filkeháza;48,5;21,5
1285;3994;Nagyhuta;48,4333;21,5
1286;3994;Füzérkajata;48,5167;21,5
1287;3994;Pálháza;48,4667;21,5167
1288;3994;Bózsva;48,4667;21,4667
1289;3995;Pusztafalu;48,55;21,5
1290;3996;Füzér;48,55;21,4667
1291;3997;Füzérkomlós;48,5167;21,4667
1292;3998;Nyíri;48,5;21,45
1293;3999;Hollóháza;48,55;21,4167
1294;4000;Debrecen;47,7675;21,24
1295;4001;Debrecen;47,7675;21,24
1296;4002;Debrecen;47,7675;21,24
1297;4003;Debrecen;47,7675;21,24
1298;4004;Debrecen;47,7675;21,24
1299;4005;Debrecen;47,7675;21,24
1300;4006;Debrecen;47,7675;21,24
1301;4007;Debrecen;47,7675;21,24
1302;4008;Debrecen;47,7675;21,24
1303;4009;Debrecen;47,7675;21,24
1304;4010;Debrecen;47,7675;21,24
1305;4011;Debrecen;47,7675;21,24
1306;4012;Debrecen;47,7675;21,24
1307;4013;Debrecen;47,7675;21,24
1308;4014;Debrecen;47,7675;21,24
1309;4015;Debrecen;47,7675;21,24
1310;4017;Debrecen;47,7675;21,24
1311;4021;Debrecen;47,7675;21,24
1312;4022;Debrecen;47,7675;21,24
1313;4024;Debrecen;47,7675;21,24
1314;4025;Debrecen;47,7675;21,24
1315;4026;Debrecen;47,7675;21,24
1316;4027;Debrecen;47,7675;21,24
1317;4028;Debrecen;47,7675;21,24
1318;4029;Debrecen;47,7675;21,24
1319;4030;Debrecen;47,7675;21,24
1320;4031;Debrecen;47,7675;21,24
1321;4032;Debrecen;47,7675;21,24
1322;4033;Debrecen;47,7675;21,24
1323;4034;Debrecen;47,7675;21,24
1324;4040;Debrecen;47,7675;21,24
1325;4041;Debrecen;47,7675;21,24
1326;4042;Debrecen;47,7675;21,24
1327;4044;Debrecen;47,7675;21,24
1328;4045;Debrecen;47,7675;21,24
1329;4046;Debrecen;47,7675;21,24
1330;4047;Debrecen;47,7675;21,24
1331;4048;Debrecen;47,7675;21,24
1332;4060;Balmazújváros;47,6167;21,35
1333;4063;Balmazújváros;47,6167;21,35
1334;4063;Debrecen;47,6167;21,35
1335;4064;Nagyhegyes;47,5167;21,4167
1336;4065;Újszentmargita;47,7333;21,1
1337;4066;Tiszacsege;47,7;21
1338;4067;Tiszacsege;47,7;21
1339;4069;Egyek;47,6333;20,9
1340;4071;Hortobágy;47,5833;21,1667
1341;4074;Tarnalelesz;47,7708;21,2167
1342;4075;Görbeháza;47,8333;21,2333
1343;4078;Görbeháza;47,8333;21,2333
1344;4079;Görbeháza;47,8333;21,2333
1345;4080;Hajdúnánás;47,85;21,4333
1346;4081;Hajdúnánás;47,85;21,4333
1347;4085;Hajdúnánás;47,85;21,4333
1348;4086;Hajdúnánás;47,85;21,4333
1349;4087;Hajdúdorog;47,8167;21,5
1350;4090;Polgár;47,8667;21,1167
1351;4090;Folyás;47,8;21,1333
1352;4096;Újtikos;47,9167;21,1833
1353;4097;Tiszagyulaháza;47,95;21,15
1354;4100;Berettyóújfalu;47,2167;21,55
1355;4101;Berettyóújfalu;47,2167;21,55
1356;4103;Berettyóújfalu;47,2167;21,55
1357;4110;Biharkeresztes;47,1333;21,7167
1358;4114;Bojt;47,2;21,7333
1359;4115;Ártánd;47,1167;21,7667
1360;4116;Berekböszörmény;47,0667;21,6833
1361;4117;Told;47,1167;21,65
1362;4118;Mezőpeterd;47,1667;21,6167
1363;4119;Váncsod;47,2;21,65
1364;4121;Szentpéterszeg;47,2333;21,6167
1365;4122;Gáborján;47,2333;21,6667
1366;4123;Hencida;47,25;21,7
1367;4124;Esztár;47,2833;21,7833
1368;4125;Pocsaj;47,2833;21,8167
1369;4126;Kismarja;47,25;21,8333
1370;4127;Nagykereki;47,1833;21,8
1371;4128;Bedő;47,1667;21,75
1372;4130;Derecske;47,35;21,5667
1373;4131;Derecske;47,35;21,5667
1374;4132;Tépe;47,3167;21,5833
1375;4133;Konyár;47,3167;21,6667
1376;4134;Mezősas;47,1167;21,5667
1377;4135;Körösszegapáti;47,0333;21,6333
1378;4136;Körösszakál;47,0167;21,6
1379;4137;Magyarhomorog;47,0167;21,55
1380;4138;Komádi;47;21,5
1381;4141;Furta;47,1333;21,4667
1382;4142;Zsáka;47,1333;21,4333
1383;4143;Vekerd;47,1;21,4
1384;4144;Darvas;47,1;21,35
1385;4145;Csökmő;47,0333;21,3
1386;4146;Újiráz;46,9833;21,3667
1387;4150;Püspökladány;47,3167;21,1167
1388;4151;Püspökladány;47,3167;21,1167
1389;4152;Püspökladány;47,3167;21,1167
1390;4155;Püspökladány;47,3167;21,1167
1391;4161;Báránd;47,3;21,2333
1392;4162;Báránd;47,3;21,2333
1393;4163;Szerep;47,2333;21,15
1394;4164;Bakonszeg;47,1833;21,45
1395;4171;Sárrétudvari;47,2333;21,2
1396;4172;Biharnagybajom;47,2167;21,2333
1397;4173;Nagyrábé;47,2;21,3333
1398;4174;Bihartorda;47,2167;21,3667
1399;4175;Bihardancsháza;47,2333;21,3167
1400;4176;Sáp;47,25;21,3667
1401;4177;Földes;47,3;21,3667
1402;4181;Nádudvar;47,4167;21,1667
1403;4183;Kaba;47,35;21,2833
1404;4184;Tetétlen;47,3167;21,3
1405;4200;Hajdúszoboszló;47,4467;21,3924
1406;4201;Hajdúszoboszló;47,45;21,4
1407;4202;Hajdúszoboszló;47,45;21,4
1408;4211;Ebes;47,4667;21,5
1409;4212;Hajdúszovát;47,3833;21,4833
1410;4220;Hajdúböszörmény;47,6667;21,5167
1411;4221;Hajdúböszörmény;47,6667;21,5167
1412;4224;Hajdúböszörmény;47,6667;21,5167
1413;4225;Hajdúböszörmény;47,6667;21,5167
1414;4225;Debrecen;47,6667;21,5167
1415;4231;Bököny;47,7333;21,75
1416;4232;Geszteréd;47,7667;21,7833
1417;4233;Balkány;47,7667;21,8667
1418;4234;Szakoly;47,7667;21,9167
1419;4235;Biri;47,8167;21,85
1420;4241;Bocskaikert;47,4333;21,9167
1421;4242;Hajdúhadház;47,6833;21,6667
1422;4243;Téglás;47,7167;21,6833
1423;4244;Újfehértó;47,8;21,6833
1424;4245;Érpatak;47,8;21,7667
1425;4246;Érpatak;47,8;21,7667
1426;4251;Hajdúsámson;47,6;21,7667
1427;4252;Hajdúsámson;47,6;21,7667
1428;4253;Hajdúsámson;47,6;21,7667
1429;4254;Nyíradony;47,6833;21,9167
1430;4262;Nyíracsád;47,6;21,9833
1431;4263;Nyírmártonfalva;47,5833;21,9
1432;4264;Nyírábrány;47,55;22,0333
1433;4266;Fülöp;47,6;22,0667
1434;4267;Penészlek;47,6333;22,15
1435;4271;Mikepércs;47,45;21,6333
1436;4272;Sáránd;47,4;21,6333
1437;4273;Hajdúbagos;47,4;21,6667
1438;4274;Hosszúpályi;47,4;21,75
1439;4275;Monostorpályi;47,4;21,7833
1440;4281;Létavértes;47,3833;21,9
1441;4283;Létavértes;47,3833;21,9
1442;4284;Kokad;47,4;21,95
1443;4285;Álmosd;47,4167;21,9833
1444;4286;Bagamér;47,45;22
1445;4287;Vámospércs;47,5333;21,9
1446;4288;Újléta;47,4667;21,8833
1447;4300;Nyírbátor;47,8333;22,1333
1448;4301;Nyírbátor;47,8333;22,1333
1449;4311;Nyírgyulaj;47,8833;22,1
1450;4320;Nagykálló;47,8833;21,85
1451;4321;Nagykálló;47,8833;21,85
1452;4324;Kállósemjén;47,8667;21,9333
1453;4325;Kisléta;47,8333;22,0167
1454;4326;Máriapócs;47,8833;22,0333
1455;4327;Pócspetri;47,8833;22
1456;4331;Nyírcsászári;47,8667;22,1833
1457;4332;Nyírderzs;47,9;22,1667
1458;4333;Nyírkáta;47,8667;22,2667
1459;4334;Hodász;47,9167;22,2167
1460;4335;Kántorjánosi;47,9333;22,15
1461;4336;Őr;47,9833;22,2
1462;4337;Jármi;47,9667;22,25
1463;4338;Papos;47,9833;22,25
1464;4341;Nyírvasvári;47,8167;22,1833
1465;4342;Terem;47,8;22,3167
1466;4343;Bátorliget;47,8083;22,25
1467;4351;Vállaj;47,7667;22,3833
1468;4352;Mérk;47,7833;22,3667
1469;4353;Tiborszállás;47,8167;22,4167
1470;4354;Fábiánháza;47,8333;22,3667
1471;4355;Nagyecsed;47,8667;22,4
1472;4356;Nyírcsaholy;47,9;22,3333
1473;4361;Nyírbogát;47,8;22,0667
1474;4362;Nyírgelse;47,75;21,9833
1475;4363;Nyírmihálydi;47,7333;21,9833
1476;4371;Nyírlugos;47,7;22,05
1477;4372;Nyírbéltek;47,7;22,1333
1478;4373;Ömböly;47,7;22,2167
1479;4374;Encsencs;47,7333;22,1167
1480;4375;Piricse;47,7667;22,15
1481;4376;Nyírpilis;47,7833;22,1833
1482;4400;Nyíregyháza;47,95;21,7167
1483;4401;Nyíregyháza;47,95;21,7167
1484;4402;Nyíregyháza;47,95;21,7167
1485;4403;Nyíregyháza;47,95;21,7167
1486;4404;Nyíregyháza;47,95;21,7167
1487;4405;Nyíregyháza;47,95;21,7167
1488;4406;Nyíregyháza;47,95;21,7167
1489;4407;Nyíregyháza;47,95;21,7167
1490;4410;Nyíregyháza;47,95;21,7167
1491;4411;Nyíregyháza;47,95;21,7167
1492;4412;Nyíregyháza;47,95;21,7167
1493;4413;Nyíregyháza;47,95;21,7167
1494;4431;Nyíregyháza;47,95;21,7167
1495;4432;Nyíregyháza;47,95;21,7167
1496;4433;Nyíregyháza;47,95;21,7167
1497;4434;Kálmánháza;47,8833;21,5833
1498;4435;Nyíregyháza;47,95;21,7167
1499;4440;Tiszavasvári;47,9667;21,35
1500;4441;Szorgalmatos;47,9667;21,4875
1501;4444;Szorgalmatos;47,9667;21,4875
1502;4445;Nagycserkesz;47,9667;21,5333
1503;4446;Nagycserkesz;47,9667;21,5333
1504;4447;Nagycserkesz;47,9667;21,5333
1505;4450;Tiszalök;48,0167;21,3833
1506;4455;Tiszadada;48,0333;21,25
1507;4456;Tiszadob;48,0167;21,1667
1508;4461;Nyírtelek;48,0167;21,6333
1509;4463;Tiszanagyfalu;48,1;21,4833
1510;4464;Tiszaeszlár;48,05;21,4667
1511;4465;Rakamaz;48,1333;21,4667
1512;4466;Timár;48,1667;21,4667
1513;4467;Szabolcs;48,1833;21,5
1514;4468;Balsa;48,1833;21,55
1515;4471;Gávavencsellő;48,1667;21,6
1516;4472;Gávavencsellő;48,1667;21,6
1517;4474;Tiszabercel;48,15;21,65
1518;4475;Paszab;48,15;21,6833
1519;4481;Paszab;48,15;21,6833
1520;4482;Kótaj;48,05;21,7167
1521;4483;Buj;48,1;21,65
1522;4484;Ibrány;48,1333;21,7167
1523;4485;Nagyhalász;48,1333;21,7667
1524;4486;Nagyhalász;48,1333;21,7667
1525;4487;Tiszatelek;48,2;21,8
1526;4488;Beszterec;48,15;21,85
1527;4491;Újdombrád;48,2333;21,9333
1528;4492;Dombrád;48,2333;21,9333
1529;4493;Tiszakanyár;48,25;21,9667
1530;4494;Kékcse;48,25;22
1531;4495;Döge;48,2667;22,0833
1532;4496;Szabolcsveresmart;48,3;22,0167
1533;4501;Kemecse;48,0667;21,8
1534;4502;Vasmegyer;48,1167;21,8167
1535;4503;Tiszarád;48,1167;21,8
1536;4511;Nyírbogdány;48,05;21,8833
1537;4512;Nyírbogdány;48,05;21,8833
1538;4515;Kék;48,1167;21,8833
1539;4516;Demecser;48,1167;21,9167
1540;4517;Gégény;48,15;21,95
1541;4521;Berkesz;48,1;21,9833
1542;4522;Nyírtass;48,1167;22,0333
1543;4523;Pátroha;48,1667;22
1544;4524;Ajak;48,1833;22,0667
1545;4525;Rétközberencs;48,2;22,0167
1546;4531;Nyírpazony;47,9833;21,8
1547;4532;Nyírtura;48,0167;21,8333
1548;4533;Sényő;48;21,8833
1549;4534;Székely;48,0667;21,95
1550;4535;Nyíribrony;48,0167;21,9667
1551;4536;Ramocsaháza;48,05;22
1552;4537;Nyírkércs;48,0167;22,05
1553;4541;Nyírjákó;48,0333;22,0833
1554;4542;Petneháza;48,0667;22,0833
1555;4543;Laskod;48,05;22,05
1556;4544;Nyírkarász;48,1;22,1
1557;4545;Gyulaháza;48,1333;22,1167
1558;4546;Anarcs;48,1833;22,1167
1559;4547;Szabolcsbáka;48,15;22,15
1560;4551;Szabolcsbáka;48,15;22,15
1561;4552;Napkor;47,9333;21,8833
1562;4553;Apagy;47,9667;21,9333
1563;4554;Nyírtét;48,0167;21,9333
1564;4555;Levelek;47,9667;22
1565;4556;Magy;47,9333;21,9833
1566;4557;Besenyőd;47,9667;22,0167
1567;4558;Ófehértó;47,9333;22,05
1568;4561;Baktalórántháza;48;22,0833
1569;4562;Vaja;48;22,1667
1570;4563;Rohod;48,0333;22,1333
1571;4564;Nyírmada;48,0667;22,2
1572;4565;Pusztadobos;48,0667;22,2333
1573;4566;Ilk;48,1167;22,2333
1574;4567;Gemzse;48,1333;22,2
1575;4600;Kisvárda;48,2167;22,0833
1576;4601;Kisvárda;48,2167;22,0833
1577;4603;Kisvárda;48,2167;22,0833
1578;4611;Jéke;48,2333;22,1667
1579;4621;Fényeslitke;48,2667;22,1
1580;4622;Komoró;48,3;22,1167
1581;4623;Tuzsér;48,35;22,1333
1582;4624;Tiszabezdéd;48,3667;22,15
1583;4625;Győröcske;48,3833;22,15
1584;4625;Záhony;48,4167;22,1833
1585;4627;Zsurk;48,4167;22,2167
1586;4628;Tiszaszentmárton;48,3833;22,2333
1587;4631;Pap;48,2167;22,15
1588;4632;Nyírlövő;48,2;22,1833
1589;4633;Lövőpetri;48,1833;22,2
1590;4634;Aranyosapáti;48,2;22,2667
1591;4635;Újkenéz;48,25;22,2333
1592;4641;Mezőladány;48,2833;22,2167
1593;4642;Tornyospálca;48,2667;22,1833
1594;4643;Benk;48,3;22,2333
1595;4644;Mándok;48,3167;22,2
1596;4645;Tiszamogyorós;48,3167;22,2333
1597;4646;Eperjeske;48,35;22,2167
1598;4700;Mátészalka;47,95;22,3333
1599;4701;Mátészalka;47,95;22,3333
1600;4702;Mátészalka;47,95;22,3333
1601;4721;Szamoskér;48,0167;22,4167
1602;4722;Nyírmeggyes;47,9167;22,2667
1603;4731;Tunyogmatolcs;47,9667;22,4667
1604;4732;Cégénydányád;47,9333;22,55
1605;4733;Gyügye;47,9333;22,5667
1606;4734;Szamosújlak;47,9167;22,6
1607;4735;Hermánszeg;47,9;22,6333
1608;4735;Szamossályi;47,9;22,6167
1609;4737;Darnó;47,9667;22,6667
1610;4737;Kisnamény;47,95;22,7
1611;4741;Jánkmajtis;47,95;22,65
1612;4742;Csegöld;47,8875;22,6875
1613;4743;Csengersima;47,8667;22,7333
1614;4745;Szamosbecs;47,8667;22,7
1615;4746;Szamostatárfalva;47,8667;22,6667
1616;4751;Kocsord;47,95;22,3833
1617;4752;Győrtelek;47,9333;22,4333
1618;4754;Géberjén;47,9333;22,4667
1619;4754;Fülpösdaróc;47,9333;22,5
1620;4755;Ököritófülpös;47,9167;22,5167
1621;4756;Rápolt;47,9167;22,5667
1622;4761;Porcsalma;47,8833;22,5667
1623;4762;Tyukod;47,85;22,55
1624;4763;Ura;47,8167;22,6167
1625;4764;Csengerújfalu;47,8;22,6333
1626;4765;Komlódtótfalu;47,85;22,7
1627;4765;Csenger;47,8333;22,6833
1628;4766;Pátyod;47,8667;22,6167
1629;4767;Szamosangyalos;47,8667;22,6667
1630;4800;Vásárosnamény;48,1333;22,3167
1631;4801;Vásárosnamény;48,1333;22,3167
1632;4803;Vásárosnamény;48,1333;22,3167
1633;4804;Vásárosnamény;48,1333;22,3167
1634;4811;Kisvarsány;48,15;22,3
1635;4812;Nagyvarsány;48,1667;22,2833
1636;4813;Gyüre;48,1833;22,2833
1637;4821;Ópályi;48;22,3167
1638;4822;Nyírparasznya;48,0333;22,2833
1639;4823;Nagydobos;48,05;22,3167
1640;4824;Szamosszeg;48,05;22,3667
1641;4826;Olcsva;48,0833;22,3333
1642;4831;Tiszaszalka;48,1833;22,3167
1643;4832;Tiszavid;48,2;22,3
1644;4833;Tiszaadony;48,2333;22,3
1645;4834;Tiszakerecseny;48,2667;22,3
1646;4835;Mátyus;48,2833;22,2833
1647;4836;Lónya;48,3167;22,2833
1648;4841;Jánd;48,1167;22,3833
1649;4842;Gulács;48,0833;22,4667
1650;4843;Hetefejércse;48,1167;22,4833
1651;4844;Csaroda;48,1667;22,4667
1652;4845;Tákos;48,15;22,4333
1653;4900;Fehérgyarmat;47,9833;22,5167
1654;4901;Fehérgyarmat;47,9833;22,5167
1655;4911;Nábrád;48;22,45
1656;4912;Kérsemjén;48,0167;22,4167
1657;4913;Panyola;48,05;22,4
1658;4914;Olcsvaapáti;48,0833;22,35
1659;4921;Tivadar;48,0667;22,5167
1660;4921;Kisar;48,05;22,5167
1661;4922;Nagyar;48,05;22,5667
1662;4931;Tarpa;48,1;22,5333
1663;4932;Márokpapi;48,15;22,5167
1664;4933;Beregsurány;48,1667;22,55
1665;4934;Beregdaróc;48,2;22,5333
1666;4935;Gelénes;48,2;22,45
1667;4936;Vámosatya;48,2;22,4167
1668;4937;Barabás;48,2333;22,4333
1669;4941;Penyige;47,9833;22,5667
1670;4942;Mánd;48;22,6167
1671;4942;Nemesborzova;47,9833;22,6333
1672;4943;Kömörő;48,0167;22,5833
1673;4944;Túristvándi;48,05;22,65
1674;4945;Szatmárcseke;48,0833;22,6333
1675;4946;Tiszakóród;48,1;22,7167
1676;4947;Tiszacsécse;48,1;22,75
1677;4948;Milota;48,1;22,7833
1678;4951;Tiszabecs;48,1;22,8167
1679;4952;Uszka;48,0667;22,8667
1680;4953;Magosliget;48,05;22,8667
1681;4954;Sonkád;48,05;22,75
1682;4955;Botpalád;48,0333;22,8
1683;4956;Kispalád;48,0167;22,8333
1684;4961;Zsarolyán;47,95;22,6
1685;4962;Nagyszekeres;47,9667;22,6167
1686;4963;Kisszekeres;47,9667;22,6333
1687;4964;Fülesd;48,0167;22,6833
1688;4965;Kölcse;48,05;22,7167
1689;4966;Vámosoroszi;47,9833;22,6833
1690;4967;Csaholc;47,9833;22,7333
1691;4968;Túrricse;47,9667;22,7667
1692;4969;Tisztaberek;47,95;22,8
1693;4971;Rozsály;47,9167;22,8
1694;4972;Gacsály;47,9333;22,7667
1695;4973;Császló;47,9167;22,7333
1696;4974;Zajta;47,9;22,8
1697;4975;Méhtelek;47,9333;22,85
1698;4976;Garbolc;47,95;22,8667
1699;4977;Kishódos;47,9667;22,8333
1700;4977;Nagyhódos;47,9667;22,85
1701;5000;Szolnok;47,1833;20,2
1702;5001;Szolnok;47,1833;20,2
1703;5002;Szolnok;47,1833;20,2
1704;5003;Szolnok;47,1833;20,2
1705;5004;Szolnok;47,1833;20,2
1706;5005;Szolnok;47,1833;20,2
1707;5006;Szolnok;47,1833;20,2
1708;5007;Szolnok;47,1833;20,2
1709;5008;Szolnok;47,1833;20,2
1710;5009;Szolnok;47,1833;20,2
1711;5051;Zagyvarékas;47,2667;20,1333
1712;5052;Újszász;47,3;20,0833
1713;5053;Szászberek;47,3167;20,1
1714;5054;Jászalsószentgyörgy;47,3667;20,1
1715;5055;Jászladány;47,3667;20,1667
1716;5061;Tiszasüly;47,3833;20,4
1717;5062;Kőtelek;47,3333;20,45
1718;5063;Hunyadfalva;47,3167;20,3833
1719;5064;Csataszög;47,2833;20,4
1720;5065;Nagykörű;47,2667;20,45
1721;5071;Besenyszög;47,3;20,2667
1722;5081;Szajol;47,1833;20,3
1723;5082;Tiszatenyő;47,1333;20,3833
1724;5083;Kengyel;47,0833;20,3333
1725;5084;Rákócziújfalu;47,0667;20,2667
1726;5085;Rákóczifalva;47,0833;20,2333
1727;5091;Tószeg;47,1;20,15
1728;5092;Tiszavárkony;47,0667;20,1833
1729;5093;Vezseny;47,0333;20,2167
1730;5094;Tiszajenő;47,0333;20,15
1731;5095;Tiszajenő;47,0333;20,15
1732;5100;Jászberény;47,5;19,9167
1733;5101;Jászberény;47,5;19,9167
1734;5102;Jászberény;47,5;19,9167
1735;5111;Jászfelsőszentgyörgy;47,5;19,8
1736;5121;Jászjákóhalma;47,5167;20
1737;5122;Jászdózsa;47,5667;20,0167
1738;5123;Jászárokszállás;47,6333;19,9833
1739;5124;Jászágó;47,6;19,8667
1740;5125;Pusztamonostor;47,55;19,8
